fold,class,bar_resnet50,bar_vgg16
1,Pepper__bell___healthy,0.20567485690116882,0.12966427206993103
1,Pepper__bell___healthy,0.26646888256073,0.24770158529281616
1,Pepper__bell___healthy,0.32283321022987366,0.3012673258781433
1,Pepper__bell___healthy,0.34321898221969604,0.3383222818374634
1,Pepper__bell___healthy,0.173368901014328,0.1912592053413391
1,Pepper__bell___healthy,0.3311067223548889,0.27152565121650696
1,Pepper__bell___healthy,0.280352920293808,0.22125211358070374
1,Pepper__bell___healthy,0.1826917827129364,0.13166004419326782
1,Pepper__bell___healthy,0.29855450987815857,0.2359018176794052
1,Pepper__bell___healthy,0.19200299680233002,0.11676167696714401
1,Pepper__bell___healthy,0.16470575332641602,0.18566864728927612
1,Pepper__bell___healthy,0.21103237569332123,0.1707567423582077
1,Pepper__bell___healthy,0.24956534802913666,0.2694031596183777
1,Pepper__bell___healthy,0.3468392789363861,0.25031983852386475
1,Pepper__bell___healthy,0.23357868194580078,0.13504208624362946
1,Pepper__bell___healthy,0.15775784850120544,0.1645643264055252
1,Pepper__bell___healthy,0.3479953706264496,0.2851616442203522
1,Pepper__bell___healthy,0.11322453618049622,0.0825147032737732
1,Pepper__bell___healthy,0.14617523550987244,0.16213232278823853
1,Pepper__bell___healthy,0.1384759247303009,0.2805793583393097
1,Pepper__bell___healthy,0.15282803773880005,0.1492045372724533
1,Pepper__bell___healthy,0.26935437321662903,0.25199034810066223
1,Pepper__bell___healthy,0.29573655128479004,0.12943106889724731
1,Pepper__bell___healthy,0.24449816346168518,0.14574593305587769
1,Pepper__bell___healthy,0.190230131149292,0.12145939469337463
1,Pepper__bell___healthy,0.1302645057439804,0.12539003789424896
1,Pepper__bell___healthy,0.6155340671539307,0.6195701956748962
1,Pepper__bell___healthy,0.23372584581375122,0.2269301414489746
1,Pepper__bell___healthy,0.17223615944385529,0.11843108385801315
1,Pepper__bell___healthy,0.1766851842403412,0.20671790838241577
1,Pepper__bell___healthy,0.13850004971027374,0.18494608998298645
1,Pepper__bell___healthy,0.16583319008350372,0.1807480752468109
1,Pepper__bell___healthy,0.28025972843170166,0.2563175857067108
1,Pepper__bell___healthy,0.28692832589149475,0.34119418263435364
1,Pepper__bell___healthy,0.22966384887695312,0.18618673086166382
1,Pepper__bell___healthy,0.26139920949935913,0.1930972784757614
1,Pepper__bell___healthy,0.23817908763885498,0.20529331266880035
1,Pepper__bell___healthy,0.5803398489952087,0.535913348197937
1,Pepper__bell___healthy,0.27236878871917725,0.18352629244327545
1,Pepper__bell___healthy,0.48106589913368225,0.48789697885513306
1,Pepper__bell___healthy,0.22136826813220978,0.2133018523454666
1,Pepper__bell___healthy,0.19729700684547424,0.20013174414634705
1,Pepper__bell___healthy,0.1342623233795166,0.13844585418701172
1,Pepper__bell___healthy,0.22834232449531555,0.37341824173927307
1,Pepper__bell___healthy,0.40684327483177185,0.4323517978191376
1,Pepper__bell___healthy,0.29030561447143555,0.24906018376350403
1,Pepper__bell___healthy,0.24119673669338226,0.23110590875148773
1,Pepper__bell___healthy,0.21678799390792847,0.17483218014240265
1,Pepper__bell___healthy,0.1761850267648697,0.1669243574142456
1,Pepper__bell___healthy,0.22369468212127686,0.22668147087097168
1,Pepper__bell___healthy,0.8960272669792175,0.9537831544876099
1,Pepper__bell___healthy,0.5262461304664612,0.6083563566207886
1,Pepper__bell___healthy,0.543731689453125,0.4637703597545624
